,timestamp,event_name,source,fields,severity,message
7307,1664585401,interface_optics_fault,tun-100-1-73-2,"[{""device_name"": ""E-73-2"", ""interface_name"": ""tun-100-1"", ""link_id"": ""tun-100-1-73-2""}]",critical,2022-10-01 00:50:01: lda_server[2240]: %PKT_INFRA-FM-3-FAULT_MAJOR : ALARM_MAJOR :OPTICS RX POWER LANE-3 HIGH WARNING :CLEAR tun-100-1
7308,1664585401,interface_down,tun-100-1-74-2,"[{""device_name"": ""E-74-2"", ""interface_name"": ""tun-100-1"", ""link_id"": ""tun-100-1-74-2""}]",error,2022-10-01 00:50:01: if_mgr[8297]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: tun-100-1 in device E-74-2
7309,1664585401,interface_local_fault,tun-100-2-76-1,"[{""device_name"": ""E-76-1"", ""interface_name"": ""tun-100-2"", ""link_id"": ""tun-100-2-76-1""}]",critical,"2022-10-01 00:50:01: npu_drvr[2081]: %PLATFORM-VETH_PD-2-RX_FAULT : Interface tun-100-2, Detected Local Fault"
7310,1664585401,interface_up,tun-100-1-76-2,"[{""device_name"": ""E-76-2"", ""interface_name"": ""tun-100-1"", ""link_id"": ""tun-100-1-76-2""}]",info,2022-10-01 00:50:01: if_mgr[1301]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to up: tun-100-1 in device E-76-2
7311,1664585401,interface_down,tun-100-1-77-2,"[{""device_name"": ""E-77-2"", ""interface_name"": ""tun-100-1"", ""link_id"": ""tun-100-1-77-2""}]",error,2022-10-01 00:50:01: if_mgr[2211]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: tun-100-1 in device E-77-2
7304,1664585401,interface_optics_fault,tun-1-2-71-2,"[{""device_name"": ""E-71-2"", ""interface_name"": ""tun-1-2"", ""link_id"": ""tun-1-2-71-2""}]",critical,2022-10-01 00:50:01: lda_server[7031]: %PKT_INFRA-FM-3-FAULT_MAJOR : ALARM_MAJOR :OPTICS RX POWER LANE-3 HIGH WARNING :CLEAR tun-1-2
7100,1664585401,interface_down,11.2.60,"[{""device_name"": ""C-2"", ""interface_name"": ""et-1-1-60"", ""link_id"": ""11.2.60""}]",error,2022-10-01 00:50:01: if_mgr[7167]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: et-1-1-60 in device C-2
6912,1664585401,config_change_log,E-39-1,"[{""device_name"": ""E-39-1"", ""ip_address"": ""10.3.39.1""}]",info,2022-10-01 00:50:01: config[1791]: %MGBL-CONFIG-6-DB_COMMIT : Configuration committed by user 'UID3278'. Use 'show configuration commit changes 9024 to view the changes
7098,1664585401,interface_down,11.2.50,"[{""device_name"": ""C-2"", ""interface_name"": ""et-1-1-50"", ""link_id"": ""11.2.50""}]",error,2022-10-01 00:50:01: if_mgr[4153]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: et-1-1-50 in device C-2
6887,1664585401,user_login_failure_log,E-30-2,"[{""device_name"": ""E-30-2"", ""ip_address"": ""10.3.30.2""}]",info,2022-10-01 00:50:01: exec[148]: %MGBL-exec-3-LOGIN_AUTHEN : Login Authentication failed. Exiting..
6888,1664585401,high_temperature_log,E-31-1,"[{""device_name"": ""E-31-1"", ""ip_address"": ""10.3.31.1"", ""hw_revision"": ""hw-versa-0001""}]",warning,"2022-10-01 00:50:01: shelf_mgr[399]: %INFRA-SHELF_MGR-3-HW_HIGH_TEMP : HW warning event HW_EVENT_FAILURE, event_reason_str 'High Temperature' for device E-31-1 with hw revision hw-versa-0001"
6889,1664585401,high_temperature_log,E-31-2,"[{""device_name"": ""E-31-2"", ""ip_address"": ""10.3.31.2"", ""hw_revision"": ""hw-versa-0001""}]",warning,"2022-10-01 00:50:01: shelf_mgr[8207]: %INFRA-SHELF_MGR-3-HW_HIGH_TEMP : HW warning event HW_EVENT_FAILURE, event_reason_str 'High Temperature' for device E-31-2 with hw revision hw-versa-0001"
6890,1664585401,user_login_failure_log,E-32-1,"[{""device_name"": ""E-32-1"", ""ip_address"": ""10.3.32.1""}]",info,2022-10-01 00:50:01: exec[210]: %MGBL-exec-3-LOGIN_AUTHEN : Login Authentication failed. Exiting..
6891,1664585401,very_high_temperature_log,E-32-1,"[{""device_name"": ""E-32-1"", ""ip_address"": ""10.3.32.1"", ""hw_revision"": ""hw-versa-0001""}]",warning,2022-10-01 00:50:01: %ENVMON-2-IN_OUTLET_OVERTEMP: E-32-1 Warning: Intake Left Temperature 43C Exceeds 42C. Please resolve system cooling to prevent system damage
6892,1664585401,user_login_failure_log,E-32-2,"[{""device_name"": ""E-32-2"", ""ip_address"": ""10.3.32.2""}]",info,2022-10-01 00:50:01: exec[3184]: %MGBL-exec-3-LOGIN_AUTHEN : Login Authentication failed. Exiting..
6893,1664585401,system_fan_log,E-32-2,"[{""device_name"": ""E-32-2"", ""ip_address"": ""10.3.32.2""}]",critical,2022-10-01 00:50:01: %ENVMON-2-SYSTEM_FAN_FAILED: Critical Warning: System Fan has failed. Please replace the fan to prevent system overheating
6894,1664585401,very_high_temperature_log,E-32-2,"[{""device_name"": ""E-32-2"", ""ip_address"": ""10.3.32.2"", ""hw_revision"": ""hw-versa-0001""}]",warning,2022-10-01 00:50:01: %ENVMON-2-IN_OUTLET_OVERTEMP: E-32-2 Warning: Intake Left Temperature 43C Exceeds 42C. Please resolve system cooling to prevent system damage
6895,1664585401,user_login_log,E-33-2,"[{""device_name"": ""E-33-2"", ""ip_address"": ""10.3.33.2""}]",info,2022-10-01 00:50:01: exec[1825]: %SECURITY-LOGIN-6-AUTHEN_SUCCESS : Successfully authenticated user 'uid553' from 'console' on E-33-2
6896,1664585401,user_login_failure_log,E-33-2,"[{""device_name"": ""E-33-2"", ""ip_address"": ""10.3.33.2""}]",info,2022-10-01 00:50:01: exec[3629]: %MGBL-exec-3-LOGIN_AUTHEN : Login Authentication failed. Exiting..
6897,1664585401,system_fan_log,E-33-2,"[{""device_name"": ""E-33-2"", ""ip_address"": ""10.3.33.2""}]",critical,2022-10-01 00:50:01: %ENVMON-2-SYSTEM_FAN_FAILED: Critical Warning: System Fan has failed. Please replace the fan to prevent system overheating
6898,1664585401,user_login_log,E-34-1,"[{""device_name"": ""E-34-1"", ""ip_address"": ""10.3.34.1""}]",info,2022-10-01 00:50:01: exec[2766]: %SECURITY-LOGIN-6-AUTHEN_SUCCESS : Successfully authenticated user 'uid5585' from 'console' on E-34-1
6899,1664585401,system_fan_log,E-34-1,"[{""device_name"": ""E-34-1"", ""ip_address"": ""10.3.34.1""}]",critical,2022-10-01 00:50:01: %ENVMON-2-SYSTEM_FAN_FAILED: Critical Warning: System Fan has failed. Please replace the fan to prevent system overheating
6900,1664585401,config_change_log,E-34-2,"[{""device_name"": ""E-34-2"", ""ip_address"": ""10.3.34.2""}]",info,2022-10-01 00:50:01: config[7108]: %MGBL-CONFIG-6-DB_COMMIT : Configuration committed by user 'UID5286'. Use 'show configuration commit changes 8420 to view the changes
6901,1664585401,very_high_temperature_log,E-34-2,"[{""device_name"": ""E-34-2"", ""ip_address"": ""10.3.34.2"", ""hw_revision"": ""hw-versa-0001""}]",warning,2022-10-01 00:50:01: %ENVMON-2-IN_OUTLET_OVERTEMP: E-34-2 Warning: Intake Left Temperature 43C Exceeds 42C. Please resolve system cooling to prevent system damage
6886,1664585401,config_change_log,E-30-1,"[{""device_name"": ""E-30-1"", ""ip_address"": ""10.3.30.1""}]",info,2022-10-01 00:50:01: config[5397]: %MGBL-CONFIG-6-DB_COMMIT : Configuration committed by user 'UID1206'. Use 'show configuration commit changes 1061 to view the changes
6885,1664585401,user_login_failure_log,E-30-1,"[{""device_name"": ""E-30-1"", ""ip_address"": ""10.3.30.1""}]",info,2022-10-01 00:50:01: exec[8204]: %MGBL-exec-3-LOGIN_AUTHEN : Login Authentication failed. Exiting..
6884,1664585401,config_change_log,E-29-2,"[{""device_name"": ""E-29-2"", ""ip_address"": ""10.3.29.2""}]",info,2022-10-01 00:50:01: config[7409]: %MGBL-CONFIG-6-DB_COMMIT : Configuration committed by user 'UID7023'. Use 'show configuration commit changes 5152 to view the changes
6883,1664585401,very_high_temperature_log,E-29-1,"[{""device_name"": ""E-29-1"", ""ip_address"": ""10.3.29.1"", ""hw_revision"": ""hw-versa-0001""}]",warning,2022-10-01 00:50:01: %ENVMON-2-IN_OUTLET_OVERTEMP: E-29-1 Warning: Intake Left Temperature 43C Exceeds 42C. Please resolve system cooling to prevent system damage
6867,1664585401,user_login_failure_log,E-22-1,"[{""device_name"": ""E-22-1"", ""ip_address"": ""10.3.22.1""}]",info,2022-10-01 00:50:01: exec[3576]: %MGBL-exec-3-LOGIN_AUTHEN : Login Authentication failed. Exiting..
6868,1664585401,high_temperature_log,E-22-2,"[{""device_name"": ""E-22-2"", ""ip_address"": ""10.3.22.2"", ""hw_revision"": ""hw-versa-0001""}]",warning,"2022-10-01 00:50:01: shelf_mgr[5692]: %INFRA-SHELF_MGR-3-HW_HIGH_TEMP : HW warning event HW_EVENT_FAILURE, event_reason_str 'High Temperature' for device E-22-2 with hw revision hw-versa-0001"
6869,1664585401,user_login_failure_log,E-23-1,"[{""device_name"": ""E-23-1"", ""ip_address"": ""10.3.23.1""}]",info,2022-10-01 00:50:01: exec[9923]: %MGBL-exec-3-LOGIN_AUTHEN : Login Authentication failed. Exiting..
6870,1664585401,user_login_log,E-23-2,"[{""device_name"": ""E-23-2"", ""ip_address"": ""10.3.23.2""}]",info,2022-10-01 00:50:01: exec[1177]: %SECURITY-LOGIN-6-AUTHEN_SUCCESS : Successfully authenticated user 'uid7371' from 'console' on E-23-2
6871,1664585401,high_temperature_log,E-24-1,"[{""device_name"": ""E-24-1"", ""ip_address"": ""10.3.24.1"", ""hw_revision"": ""hw-versa-0001""}]",warning,"2022-10-01 00:50:01: shelf_mgr[6655]: %INFRA-SHELF_MGR-3-HW_HIGH_TEMP : HW warning event HW_EVENT_FAILURE, event_reason_str 'High Temperature' for device E-24-1 with hw revision hw-versa-0001"
6872,1664585401,very_high_temperature_log,E-24-1,"[{""device_name"": ""E-24-1"", ""ip_address"": ""10.3.24.1"", ""hw_revision"": ""hw-versa-0001""}]",warning,2022-10-01 00:50:01: %ENVMON-2-IN_OUTLET_OVERTEMP: E-24-1 Warning: Intake Left Temperature 43C Exceeds 42C. Please resolve system cooling to prevent system damage
6873,1664585401,system_fan_log,E-24-2,"[{""device_name"": ""E-24-2"", ""ip_address"": ""10.3.24.2""}]",critical,2022-10-01 00:50:01: %ENVMON-2-SYSTEM_FAN_FAILED: Critical Warning: System Fan has failed. Please replace the fan to prevent system overheating
6902,1664585401,very_high_temperature_log,E-35-1,"[{""device_name"": ""E-35-1"", ""ip_address"": ""10.3.35.1"", ""hw_revision"": ""hw-versa-0001""}]",warning,2022-10-01 00:50:01: %ENVMON-2-IN_OUTLET_OVERTEMP: E-35-1 Warning: Intake Left Temperature 43C Exceeds 42C. Please resolve system cooling to prevent system damage
6874,1664585401,user_login_log,E-25-2,"[{""device_name"": ""E-25-2"", ""ip_address"": ""10.3.25.2""}]",info,2022-10-01 00:50:01: exec[4061]: %SECURITY-LOGIN-6-AUTHEN_SUCCESS : Successfully authenticated user 'uid1170' from 'console' on E-25-2
6876,1664585401,user_login_log,E-26-2,"[{""device_name"": ""E-26-2"", ""ip_address"": ""10.3.26.2""}]",info,2022-10-01 00:50:01: exec[9844]: %SECURITY-LOGIN-6-AUTHEN_SUCCESS : Successfully authenticated user 'uid885' from 'console' on E-26-2
6877,1664585401,user_login_failure_log,E-26-2,"[{""device_name"": ""E-26-2"", ""ip_address"": ""10.3.26.2""}]",info,2022-10-01 00:50:01: exec[9129]: %MGBL-exec-3-LOGIN_AUTHEN : Login Authentication failed. Exiting..
6878,1664585401,user_logout_log,E-26-2,"[{""device_name"": ""E-26-2"", ""ip_address"": ""10.3.26.2""}]",info,2022-10-01 00:50:01: SSHD_[5167]: %SECURITY-SSHD-6-INFO_USER_LOGOUT : User UID5512 from E-26-2 logged out on 'vty0'
6879,1664585401,very_high_temperature_log,E-26-2,"[{""device_name"": ""E-26-2"", ""ip_address"": ""10.3.26.2"", ""hw_revision"": ""hw-versa-0001""}]",warning,2022-10-01 00:50:01: %ENVMON-2-IN_OUTLET_OVERTEMP: E-26-2 Warning: Intake Left Temperature 43C Exceeds 42C. Please resolve system cooling to prevent system damage
6880,1664585401,very_high_temperature_log,E-27-2,"[{""device_name"": ""E-27-2"", ""ip_address"": ""10.3.27.2"", ""hw_revision"": ""hw-versa-0001""}]",warning,2022-10-01 00:50:01: %ENVMON-2-IN_OUTLET_OVERTEMP: E-27-2 Warning: Intake Left Temperature 43C Exceeds 42C. Please resolve system cooling to prevent system damage
6881,1664585401,user_login_failure_log,E-28-2,"[{""device_name"": ""E-28-2"", ""ip_address"": ""10.3.28.2""}]",info,2022-10-01 00:50:01: exec[8742]: %MGBL-exec-3-LOGIN_AUTHEN : Login Authentication failed. Exiting..
6882,1664585401,system_fan_log,E-28-2,"[{""device_name"": ""E-28-2"", ""ip_address"": ""10.3.28.2""}]",critical,2022-10-01 00:50:01: %ENVMON-2-SYSTEM_FAN_FAILED: Critical Warning: System Fan has failed. Please replace the fan to prevent system overheating
6875,1664585401,very_high_temperature_log,E-25-2,"[{""device_name"": ""E-25-2"", ""ip_address"": ""10.3.25.2"", ""hw_revision"": ""hw-versa-0001""}]",warning,2022-10-01 00:50:01: %ENVMON-2-IN_OUTLET_OVERTEMP: E-25-2 Warning: Intake Left Temperature 43C Exceeds 42C. Please resolve system cooling to prevent system damage
6866,1664585401,high_temperature_log,E-21-2,"[{""device_name"": ""E-21-2"", ""ip_address"": ""10.3.21.2"", ""hw_revision"": ""hw-versa-0001""}]",warning,"2022-10-01 00:50:01: shelf_mgr[7980]: %INFRA-SHELF_MGR-3-HW_HIGH_TEMP : HW warning event HW_EVENT_FAILURE, event_reason_str 'High Temperature' for device E-21-2 with hw revision hw-versa-0001"
6903,1664585401,user_login_failure_log,E-35-2,"[{""device_name"": ""E-35-2"", ""ip_address"": ""10.3.35.2""}]",info,2022-10-01 00:50:01: exec[2550]: %MGBL-exec-3-LOGIN_AUTHEN : Login Authentication failed. Exiting..
6905,1664585401,very_high_temperature_log,E-36-1,"[{""device_name"": ""E-36-1"", ""ip_address"": ""10.3.36.1"", ""hw_revision"": ""hw-versa-0001""}]",warning,2022-10-01 00:50:01: %ENVMON-2-IN_OUTLET_OVERTEMP: E-36-1 Warning: Intake Left Temperature 43C Exceeds 42C. Please resolve system cooling to prevent system damage
6927,1664585401,user_login_failure_log,E-44-2,"[{""device_name"": ""E-44-2"", ""ip_address"": ""10.3.44.2""}]",info,2022-10-01 00:50:01: exec[9069]: %MGBL-exec-3-LOGIN_AUTHEN : Login Authentication failed. Exiting..
6928,1664585401,user_logout_log,E-44-2,"[{""device_name"": ""E-44-2"", ""ip_address"": ""10.3.44.2""}]",info,2022-10-01 00:50:01: SSHD_[4929]: %SECURITY-SSHD-6-INFO_USER_LOGOUT : User UID4036 from E-44-2 logged out on 'vty0'
6929,1664585401,user_login_failure_log,E-45-1,"[{""device_name"": ""E-45-1"", ""ip_address"": ""10.3.45.1""}]",info,2022-10-01 00:50:01: exec[35]: %MGBL-exec-3-LOGIN_AUTHEN : Login Authentication failed. Exiting..
6930,1664585401,very_high_temperature_log,E-45-1,"[{""device_name"": ""E-45-1"", ""ip_address"": ""10.3.45.1"", ""hw_revision"": ""hw-versa-0001""}]",warning,2022-10-01 00:50:01: %ENVMON-2-IN_OUTLET_OVERTEMP: E-45-1 Warning: Intake Left Temperature 43C Exceeds 42C. Please resolve system cooling to prevent system damage
6931,1664585401,high_temperature_log,E-45-2,"[{""device_name"": ""E-45-2"", ""ip_address"": ""10.3.45.2"", ""hw_revision"": ""hw-versa-0001""}]",warning,"2022-10-01 00:50:01: shelf_mgr[9554]: %INFRA-SHELF_MGR-3-HW_HIGH_TEMP : HW warning event HW_EVENT_FAILURE, event_reason_str 'High Temperature' for device E-45-2 with hw revision hw-versa-0001"
6932,1664585401,very_high_temperature_log,E-45-2,"[{""device_name"": ""E-45-2"", ""ip_address"": ""10.3.45.2"", ""hw_revision"": ""hw-versa-0001""}]",warning,2022-10-01 00:50:01: %ENVMON-2-IN_OUTLET_OVERTEMP: E-45-2 Warning: Intake Left Temperature 43C Exceeds 42C. Please resolve system cooling to prevent system damage
6933,1664585401,high_temperature_log,E-46-1,"[{""device_name"": ""E-46-1"", ""ip_address"": ""10.3.46.1"", ""hw_revision"": ""hw-versa-0001""}]",warning,"2022-10-01 00:50:01: shelf_mgr[4722]: %INFRA-SHELF_MGR-3-HW_HIGH_TEMP : HW warning event HW_EVENT_FAILURE, event_reason_str 'High Temperature' for device E-46-1 with hw revision hw-versa-0001"
6934,1664585401,config_change_log,E-46-1,"[{""device_name"": ""E-46-1"", ""ip_address"": ""10.3.46.1""}]",info,2022-10-01 00:50:01: config[6362]: %MGBL-CONFIG-6-DB_COMMIT : Configuration committed by user 'UID164'. Use 'show configuration commit changes 2536 to view the changes
6935,1664585401,user_login_failure_log,E-46-2,"[{""device_name"": ""E-46-2"", ""ip_address"": ""10.3.46.2""}]",info,2022-10-01 00:50:01: exec[3600]: %MGBL-exec-3-LOGIN_AUTHEN : Login Authentication failed. Exiting..
6936,1664585401,high_temperature_log,E-47-1,"[{""device_name"": ""E-47-1"", ""ip_address"": ""10.3.47.1"", ""hw_revision"": ""hw-versa-0001""}]",warning,"2022-10-01 00:50:01: shelf_mgr[9939]: %INFRA-SHELF_MGR-3-HW_HIGH_TEMP : HW warning event HW_EVENT_FAILURE, event_reason_str 'High Temperature' for device E-47-1 with hw revision hw-versa-0001"
6937,1664585401,user_login_failure_log,E-47-1,"[{""device_name"": ""E-47-1"", ""ip_address"": ""10.3.47.1""}]",info,2022-10-01 00:50:01: exec[5863]: %MGBL-exec-3-LOGIN_AUTHEN : Login Authentication failed. Exiting..
6938,1664585401,high_temperature_log,E-47-2,"[{""device_name"": ""E-47-2"", ""ip_address"": ""10.3.47.2"", ""hw_revision"": ""hw-versa-0001""}]",warning,"2022-10-01 00:50:01: shelf_mgr[1587]: %INFRA-SHELF_MGR-3-HW_HIGH_TEMP : HW warning event HW_EVENT_FAILURE, event_reason_str 'High Temperature' for device E-47-2 with hw revision hw-versa-0001"
6939,1664585401,user_login_failure_log,E-47-2,"[{""device_name"": ""E-47-2"", ""ip_address"": ""10.3.47.2""}]",info,2022-10-01 00:50:01: exec[1097]: %MGBL-exec-3-LOGIN_AUTHEN : Login Authentication failed. Exiting..
6940,1664585401,very_high_temperature_log,E-47-2,"[{""device_name"": ""E-47-2"", ""ip_address"": ""10.3.47.2"", ""hw_revision"": ""hw-versa-0001""}]",warning,2022-10-01 00:50:01: %ENVMON-2-IN_OUTLET_OVERTEMP: E-47-2 Warning: Intake Left Temperature 43C Exceeds 42C. Please resolve system cooling to prevent system damage
6941,1664585401,very_high_temperature_log,E-49-1,"[{""device_name"": ""E-49-1"", ""ip_address"": ""10.3.49.1"", ""hw_revision"": ""hw-versa-0001""}]",warning,2022-10-01 00:50:01: %ENVMON-2-IN_OUTLET_OVERTEMP: E-49-1 Warning: Intake Left Temperature 43C Exceeds 42C. Please resolve system cooling to prevent system damage
6926,1664585401,high_temperature_log,E-44-2,"[{""device_name"": ""E-44-2"", ""ip_address"": ""10.3.44.2"", ""hw_revision"": ""hw-versa-0001""}]",warning,"2022-10-01 00:50:01: shelf_mgr[681]: %INFRA-SHELF_MGR-3-HW_HIGH_TEMP : HW warning event HW_EVENT_FAILURE, event_reason_str 'High Temperature' for device E-44-2 with hw revision hw-versa-0001"
6925,1664585401,user_login_failure_log,E-43-2,"[{""device_name"": ""E-43-2"", ""ip_address"": ""10.3.43.2""}]",info,2022-10-01 00:50:01: exec[1320]: %MGBL-exec-3-LOGIN_AUTHEN : Login Authentication failed. Exiting..
6924,1664585401,very_high_temperature_log,E-43-1,"[{""device_name"": ""E-43-1"", ""ip_address"": ""10.3.43.1"", ""hw_revision"": ""hw-versa-0001""}]",warning,2022-10-01 00:50:01: %ENVMON-2-IN_OUTLET_OVERTEMP: E-43-1 Warning: Intake Left Temperature 43C Exceeds 42C. Please resolve system cooling to prevent system damage
6923,1664585401,very_high_temperature_log,E-42-2,"[{""device_name"": ""E-42-2"", ""ip_address"": ""10.3.42.2"", ""hw_revision"": ""hw-versa-0001""}]",warning,2022-10-01 00:50:01: %ENVMON-2-IN_OUTLET_OVERTEMP: E-42-2 Warning: Intake Left Temperature 43C Exceeds 42C. Please resolve system cooling to prevent system damage
6906,1664585401,very_high_temperature_log,E-36-2,"[{""device_name"": ""E-36-2"", ""ip_address"": ""10.3.36.2"", ""hw_revision"": ""hw-versa-0001""}]",warning,2022-10-01 00:50:01: %ENVMON-2-IN_OUTLET_OVERTEMP: E-36-2 Warning: Intake Left Temperature 43C Exceeds 42C. Please resolve system cooling to prevent system damage
6907,1664585401,user_login_log,E-37-1,"[{""device_name"": ""E-37-1"", ""ip_address"": ""10.3.37.1""}]",info,2022-10-01 00:50:01: exec[3248]: %SECURITY-LOGIN-6-AUTHEN_SUCCESS : Successfully authenticated user 'uid4607' from 'console' on E-37-1
6908,1664585401,very_high_temperature_log,E-37-1,"[{""device_name"": ""E-37-1"", ""ip_address"": ""10.3.37.1"", ""hw_revision"": ""hw-versa-0001""}]",warning,2022-10-01 00:50:01: %ENVMON-2-IN_OUTLET_OVERTEMP: E-37-1 Warning: Intake Left Temperature 43C Exceeds 42C. Please resolve system cooling to prevent system damage
6909,1664585401,hardware_fault_log,E-38-1,"[{""device_name"": ""E-38-1"", ""ip_address"": ""10.3.38.1"", ""hw_revision"": ""hw-versa-0001""}]",critical,"2022-10-01 00:50:01: shelf_mgr[7164]: %INFRA-SHELF_MGR-3-HW_FAILURE_EVENT : HW failure event HW_EVENT_FAILURE, event_reason_str 'No Input or HW Power Failure' for device E-38-1 with hw revision hw-versa-0001"
6910,1664585401,very_high_temperature_log,E-38-2,"[{""device_name"": ""E-38-2"", ""ip_address"": ""10.3.38.2"", ""hw_revision"": ""hw-versa-0001""}]",warning,2022-10-01 00:50:01: %ENVMON-2-IN_OUTLET_OVERTEMP: E-38-2 Warning: Intake Left Temperature 43C Exceeds 42C. Please resolve system cooling to prevent system damage
6911,1664585401,high_temperature_log,E-39-1,"[{""device_name"": ""E-39-1"", ""ip_address"": ""10.3.39.1"", ""hw_revision"": ""hw-versa-0001""}]",warning,"2022-10-01 00:50:01: shelf_mgr[3703]: %INFRA-SHELF_MGR-3-HW_HIGH_TEMP : HW warning event HW_EVENT_FAILURE, event_reason_str 'High Temperature' for device E-39-1 with hw revision hw-versa-0001"
6913,1664585401,system_fan_log,E-39-1,"[{""device_name"": ""E-39-1"", ""ip_address"": ""10.3.39.1""}]",critical,2022-10-01 00:50:01: %ENVMON-2-SYSTEM_FAN_FAILED: Critical Warning: System Fan has failed. Please replace the fan to prevent system overheating
6904,1664585401,user_login_log,E-36-1,"[{""device_name"": ""E-36-1"", ""ip_address"": ""10.3.36.1""}]",info,2022-10-01 00:50:01: exec[3162]: %SECURITY-LOGIN-6-AUTHEN_SUCCESS : Successfully authenticated user 'uid8423' from 'console' on E-36-1
6914,1664585401,high_temperature_log,E-40-1,"[{""device_name"": ""E-40-1"", ""ip_address"": ""10.3.40.1"", ""hw_revision"": ""hw-versa-0001""}]",warning,"2022-10-01 00:50:01: shelf_mgr[135]: %INFRA-SHELF_MGR-3-HW_HIGH_TEMP : HW warning event HW_EVENT_FAILURE, event_reason_str 'High Temperature' for device E-40-1 with hw revision hw-versa-0001"
